StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
8913,8.2,1,2,2,90,4.8,1,0,70,85,0
3480,7.9,2,3,2,89,4.4,1,1,89,86,1
4417,8.0,1,2,0,90,4.7,1,1,73,80,1
7593,8.3,2,2,0,81,4.7,1,1,78,86,0
6283,7.6,1,1,0,78,4.8,1,1,67,73,0
5604,8.3,2,3,2,88,4.8,1,1,87,88,1
8620,8.2,1,1,2,90,4.8,1,1,71,87,1
7781,8.1,1,3,0,87,4.1,0,1,78,85,1
4297,7.8,1,3,1,84,4.5,1,1,56,88,0
4594,8.6,0,3,0,90,4.0,1,0,75,85,0
4845,7.6,0,1,0,76,4.1,0,0,65,67,0
2210,8.3,1,3,2,85,4.8,1,1,71,70,1
7606,8.0,2,3,2,80,4.8,1,0,72,63,1
5502,7.8,1,3,0,89,4.0,0,1,72,84,1
185,7.3,1,2,2,67,4.5,0,0,63,66,0
4801,7.3,1,1,0,71,3.8,1,0,61,64,0
4846,7.6,1,3,0,69,3.9,1,1,74,72,1
2351,7.3,1,1,1,77,4.1,0,0,58,74,0
554,6.8,1,1,0,67,4.1,0,0,57,61,0
1398,7.6,1,1,2,67,4.0,0,1,57,61,0
1385,8.3,1,2,0,73,3.6,0,1,57,71,0
9183,8.2,1,2,1,83,4.7,1,1,83,82,1
9818,8.2,2,2,2,90,4.8,1,1,89,84,1
298,6.8,1,1,0,68,4.3,0,1,65,69,0
444,8.1,1,2,2,76,4.5,1,1,79,81,1
7339,7.4,0,3,1,83,4.3,1,1,82,68,1
2078,6.9,1,1,0,76,4.5,0,0,58,58,1
7816,8.5,1,3,2,90,4.7,1,1,75,81,1
2230,8.3,2,3,2,90,4.8,1,1,75,80,1
2843,8.0,1,2,0,86,4.8,1,1,67,73,0
2538,7.4,0,2,2,78,3.8,0,1,80,70,0
8146,8.5,1,3,2,90,4.8,0,0,82,63,1
9537,7.5,1,2,1,78,4.8,1,1,58,84,0
6444,7.4,1,1,1,71,3.3,0,0,55,62,0
3368,8.5,2,3,2,90,4.8,1,1,74,88,1
4487,7.6,0,2,0,84,4.2,0,0,74,69,0
2579,6.7,0,2,0,82,4.3,0,1,55,62,0
1132,8.6,2,3,2,90,4.8,1,1,73,80,1
4819,8.4,0,3,1,90,4.5,1,1,75,82,1
321,7.5,0,2,1,66,4.5,0,1,61,71,1
1372,8.1,0,3,0,90,4.7,1,0,83,84,1
4043,8.0,1,1,0,73,4.2,0,0,83,63,0
9126,7.4,1,1,1,65,4.3,0,0,63,66,0
5146,7.5,0,3,1,84,4.5,0,1,77,78,0
908,6.8,1,2,2,82,3.9,1,1,61,66,1
9427,7.4,1,2,1,72,4.4,1,1,61,82,1
3951,8.2,2,3,2,90,4.8,1,1,83,85,1
6146,7.1,0,3,2,90,4.8,1,1,74,87,1
8887,7.5,1,2,1,78,4.7,0,0,55,66,0
6696,8.2,0,3,2,85,4.8,1,1,83,79,1
4978,7.7,2,2,0,75,4.5,1,1,78,72,0
6093,8.0,1,3,0,90,4.8,1,1,76,83,1
8409,8.2,1,3,2,81,4.8,1,1,75,83,1
927,7.3,0,1,1,74,4.1,0,0,64,72,0
6144,8.3,1,3,2,88,4.7,1,1,85,80,1
16,7.4,0,2,1,78,4.4,0,0,63,66,0
144,7.8,2,3,0,77,4.8,1,1,79,87,0
2364,8.5,2,3,2,86,4.8,1,1,78,87,1
130,8.5,1,2,2,90,4.8,1,1,80,86,1
1162,6.5,0,2,1,60,3.5,0,0,55,73,0
7552,7.8,0,1,0,63,4.2,0,1,56,70,0
6130,8.1,1,3,2,90,4.8,1,1,80,88,1
4666,7.5,1,1,1,76,3.9,0,1,77,67,0
5661,6.5,1,1,1,85,4.8,0,1,55,61,0
6461,8.5,1,2,3,80,4.3,1,1,55,86,0
1877,7.8,1,2,0,70,3.8,1,1,59,69,0
2489,7.7,1,3,0,86,4.1,1,1,77,58,0
5328,8.6,0,3,2,75,4.0,1,1,78,84,1
9362,6.5,1,3,1,70,4.2,0,1,58,68,0
1183,7.7,1,3,2,74,4.4,1,1,55,85,0
6136,6.5,1,1,1,69,4.2,1,0,70,69,1
6378,7.4,1,1,1,67,3.1,0,1,55,63,0
1171,6.5,0,1,0,73,4.0,1,1,68,67,0
2183,7.7,2,3,2,90,4.7,1,1,79,88,1
3372,8.1,1,3,1,76,4.2,0,1,73,84,1
8041,6.5,1,1,1,76,4.1,0,1,55,58,0
1860,6.6,1,2,0,78,4.4,0,0,59,70,0
4861,7.3,1,1,1,68,4.2,0,0,55,61,0
9256,7.7,0,1,0,73,4.3,1,1,57,65,1
8346,7.9,0,3,1,84,4.3,1,0,83,84,1
7348,8.1,2,3,2,90,4.8,1,1,75,84,1
4865,6.5,1,3,2,84,4.6,0,1,55,71,1
9887,6.8,0,2,2,80,4.5,0,1,63,66,0
6389,6.5,2,2,0,77,3.8,0,0,59,57,1
3122,6.6,0,1,2,79,4.2,1,0,69,84,1
388,7.4,2,3,0,71,4.8,1,1,86,73,0
7786,7.3,0,1,2,74,4.0,0,0,69,73,0
1033,7.8,2,3,1,73,4.3,1,1,82,82,1
7853,8.4,1,1,2,90,4.8,1,1,83,86,1
5419,7.3,1,1,0,75,4.4,0,0,55,67,0
932,7.7,0,1,0,76,3.4,0,0,55,65,0
4020,7.6,0,1,0,71,3.7,0,1,55,73,0
692,7.5,0,2,1,62,4.5,0,0,55,65,0
5299,8.1,1,3,0,80,4.7,1,1,79,84,1
6659,8.5,1,1,1,71,4.0,1,1,59,83,0
830,7.4,0,1,1,69,3.5,0,0,69,63,0
3499,8.3,0,3,0,84,4.4,1,0,72,83,1
2082,7.6,0,2,0,84,4.5,1,1,69,86,1
9441,7.9,2,2,0,74,4.4,1,1,81,69,0
45,7.4,1,3,0,86,4.8,0,1,70,73,0
3940,8.3,2,3,2,90,4.7,1,0,87,87,1
5258,6.5,1,1,0,81,4.2,0,1,67,65,0
8438,7.5,1,3,1,84,4.6,0,0,81,62,0
4320,8.2,2,3,2,90,4.8,1,1,79,86,1
2966,8.4,2,3,2,89,4.6,1,1,74,86,1
3970,6.5,1,1,1,77,4.1,1,1,72,67,0
1188,7.7,1,1,0,88,4.7,0,1,55,61,0
285,8.0,0,1,1,87,3.8,0,1,55,71,0
8874,8.1,2,3,2,90,4.8,1,1,75,86,1
4160,7.5,1,1,1,73,4.1,0,1,55,75,0
3093,6.7,2,1,1,69,3.8,0,1,62,61,0
4557,7.7,1,3,0,74,4.7,0,1,73,67,1
4585,7.1,1,2,0,87,4.2,1,1,69,72,1
4324,8.2,0,1,0,69,4.8,0,1,80,66,0
5505,8.5,2,3,0,85,4.7,1,1,73,85,0
7075,8.1,1,2,1,77,4.4,0,1,55,68,0
3365,6.6,1,3,2,90,4.3,1,1,82,80,1
8026,8.3,2,3,2,90,4.7,1,1,80,83,1
3196,7.6,0,1,0,75,4.3,1,1,55,66,0
8811,7.5,1,2,0,78,4.4,1,1,61,71,0
970,6.8,1,1,1,78,4.1,0,0,73,72,0
3735,7.7,1,3,2,78,3.9,1,1,59,65,0
926,7.5,0,1,0,66,3.5,0,0,60,73,0
9497,7.8,1,3,2,90,4.8,1,0,79,77,0
6452,8.4,2,3,2,90,4.6,1,1,74,80,0
8798,8.5,2,2,2,82,4.5,1,1,55,81,0
2852,7.3,1,3,0,90,4.7,1,1,76,88,0
5181,7.7,1,1,0,70,4.8,1,1,55,73,0
6724,7.3,1,2,0,80,4.1,0,1,55,69,0
9323,7.9,2,3,2,90,4.8,1,1,81,87,1
7811,7.6,1,1,0,71,4.1,0,1,58,59,0
4472,8.3,0,2,2,77,3.8,1,1,55,74,0
5169,8.2,2,3,1,90,4.7,1,1,79,85,1
4349,8.0,2,3,2,90,4.6,1,1,81,88,1
7904,6.5,0,1,1,68,3.5,0,1,62,69,0
3627,6.7,1,2,0,73,4.0,0,1,58,68,1
1790,7.7,2,1,0,80,3.8,0,1,55,64,1
8294,8.3,2,1,2,84,4.8,1,1,69,85,1
2060,8.4,0,3,2,87,4.8,1,0,82,75,1
4014,7.6,1,2,0,74,3.4,0,1,57,57,0
1903,7.7,0,1,1,78,4.1,0,0,58,75,0
5574,7.2,1,1,0,72,4.1,0,1,55,73,0
6926,8.4,0,3,0,77,4.6,1,1,79,84,1
76,6.5,1,1,0,63,4.5,0,1,57,68,0
2346,7.2,1,3,2,81,4.8,0,1,83,84,1
5485,7.9,0,3,2,88,4.6,1,1,70,80,0
431,7.9,2,3,2,86,4.7,1,1,69,82,1
4587,6.6,1,1,0,90,3.9,0,1,55,66,0
8100,7.4,1,1,0,74,4.0,0,1,55,61,0
8458,7.3,1,2,1,83,3.2,0,1,68,71,0
8157,8.3,2,3,3,90,4.8,1,1,76,77,1
7894,6.6,2,3,0,77,4.4,1,1,78,76,1
1554,8.2,2,3,2,81,4.8,1,0,80,79,1
241,7.6,1,3,0,82,4.5,0,1,56,72,0
784,8.4,2,3,1,89,4.6,1,1,74,70,0
3067,8.1,0,1,0,70,3.6,1,1,65,63,0
978,8.4,1,3,0,73,4.6,1,1,86,83,0
2942,6.5,1,2,2,70,4.1,0,0,68,68,0
5378,7.3,1,1,0,76,4.4,0,1,62,70,0
4731,6.7,1,1,1,75,3.8,0,0,65,71,0
1621,6.5,0,1,1,70,3.6,0,0,57,68,0
2147,8.5,2,3,1,90,4.7,1,1,75,88,1
1802,7.4,0,2,0,76,3.8,0,1,66,70,0
2096,8.2,0,2,2,83,4.8,1,1,78,82,1
6075,7.5,1,2,0,63,3.4,0,1,55,68,0
5246,8.4,0,2,3,84,4.4,1,1,55,82,1
1358,7.6,1,1,1,75,3.9,0,1,62,70,0
8064,6.5,1,1,1,83,4.2,0,0,58,76,0
6051,6.6,1,1,0,63,3.7,0,0,59,70,0
8369,8.6,1,3,3,84,4.5,1,1,73,85,1
6018,7.4,1,2,0,76,4.4,1,1,55,73,0
9932,7.9,1,2,0,83,4.5,0,1,78,75,1
8770,8.3,1,3,2,90,4.8,1,1,88,73,1
7504,8.0,2,3,2,87,3.7,1,1,72,83,1
1610,7.6,1,1,1,68,4.1,0,0,55,71,0
3097,7.8,1,1,0,78,4.4,1,0,56,66,0
9772,8.3,1,3,0,83,4.7,0,0,63,81,0
2416,8.2,2,3,2,87,4.8,1,1,87,88,1
2018,8.9,2,3,2,90,4.8,1,1,82,88,1
6019,7.4,0,2,0,72,3.5,0,1,67,66,0
4126,7.5,1,2,1,80,4.0,0,1,55,65,0
9803,7.3,1,2,0,74,3.6,0,1,77,63,0
3247,6.5,1,1,0,69,3.4,0,0,66,66,0
125,8.4,2,1,2,76,4.1,0,0,56,63,0
6426,7.7,1,1,0,78,3.2,0,0,55,59,0
5309,7.7,2,3,0,81,4.8,1,1,81,83,0
7464,7.7,1,3,2,90,4.6,0,1,81,79,1
9158,6.6,0,2,0,73,4.8,1,1,72,65,0
3342,7.9,2,3,3,82,4.6,1,1,83,86,1
599,7.0,1,3,0,82,4.6,0,1,71,72,0
2124,6.5,1,1,0,67,3.8,0,0,56,64,0
9499,7.0,1,2,0,81,4.5,0,1,81,61,0
7686,6.7,1,2,1,81,4.5,1,1,71,83,1
7050,7.7,1,2,0,83,4.0,1,1,68,69,0
9662,7.4,1,2,1,81,4.2,0,1,56,73,0
2198,7.6,0,2,2,78,4.4,1,1,80,71,0
4052,7.8,2,3,2,88,4.5,1,1,71,85,1
6055,8.7,1,2,0,69,4.6,1,1,65,81,1
3363,8.1,1,2,0,79,4.1,1,1,85,68,1
6852,7.6,1,3,2,81,4.8,1,1,78,87,1
726,6.8,1,2,0,67,4.8,0,0,55,73,0
4935,6.7,1,2,1,68,4.3,0,1,56,68,0
979,7.5,1,1,0,69,4.3,0,0,62,62,0
809,8.4,1,3,2,90,4.7,1,1,79,88,1
9604,8.4,2,2,0,84,3.9,1,1,76,68,0
1476,7.6,1,3,0,82,4.3,0,1,73,87,0
5936,7.3,1,1,1,78,4.2,1,1,69,72,0
9037,6.9,1,1,1,84,4.7,1,0,55,73,0
7336,7.8,1,2,1,68,3.9,0,0,61,63,0
3963,8.7,2,3,0,90,4.8,1,0,76,78,1
6423,8.2,1,3,0,90,4.7,1,1,55,70,1
4906,7.4,1,1,0,80,4.1,0,1,75,68,0
1236,8.5,1,1,1,81,4.7,1,1,77,59,1
1226,7.6,1,1,1,70,3.6,1,1,55,74,1
8050,7.9,0,3,2,83,4.8,1,1,73,79,1
9279,7.8,1,3,2,88,4.3,1,1,84,86,1
8672,8.3,1,2,0,72,3.9,1,1,74,79,1
5230,6.9,0,1,0,77,3.7,0,1,55,66,0
6951,7.5,1,1,1,67,3.8,0,0,59,63,0
3218,8.1,2,3,2,89,4.5,1,1,81,81,0
288,7.6,0,3,3,75,4.3,1,1,82,87,1
5024,7.5,0,1,2,81,4.1,1,1,84,81,0
2967,6.7,2,1,1,75,4.6,0,0,61,67,0
3165,6.8,0,1,0,72,4.0,1,1,80,65,1
6004,8.3,1,2,1,76,4.2,1,1,78,80,0
8888,8.3,1,2,2,85,4.6,1,1,75,81,1
1658,8.1,2,3,1,75,4.8,1,1,59,72,0
1976,8.2,2,3,2,90,4.8,1,1,84,85,1
2398,7.4,1,2,0,87,3.5,0,1,61,67,0
453,7.6,0,2,0,83,4.2,0,1,55,70,0
8031,8.3,0,1,2,85,4.7,1,1,83,68,1
4697,8.2,1,3,1,80,4.8,1,1,72,82,1
3682,8.4,0,3,2,90,4.8,1,0,80,82,1
423,6.5,1,1,1,82,3.4,0,0,56,66,0
9726,7.7,1,1,1,61,3.9,0,0,68,61,0
658,6.5,0,1,0,77,4.1,0,0,55,67,0
3302,6.9,1,3,1,79,4.2,1,1,73,71,0
6395,7.4,1,1,0,71,3.9,0,0,57,72,0
2846,6.5,1,3,0,64,4.6,0,0,71,64,0
8292,7.7,1,3,2,87,4.5,1,1,82,81,1
7498,6.6,1,1,0,73,3.1,0,0,58,61,0
1002,7.6,1,2,1,78,4.3,0,1,60,71,0
4199,6.9,1,1,1,64,4.1,0,0,64,66,0
2419,7.5,1,2,0,78,3.9,1,1,87,76,0
7483,7.7,1,2,1,74,4.6,1,1,64,57,1
5707,8.1,1,3,2,89,4.6,1,1,75,80,1
3848,8.6,2,3,2,89,4.8,1,1,80,85,1
962,7.3,1,1,1,83,3.9,1,0,67,70,0
1581,7.5,1,1,1,78,4.2,0,1,59,72,0
5008,6.5,0,3,0,88,4.8,1,1,85,84,1
2207,8.0,2,3,3,90,4.6,1,1,84,81,1
6313,7.4,1,1,0,68,4.4,0,0,56,64,0
9563,7.8,1,1,0,66,4.6,0,0,58,80,0
4232,8.6,1,3,2,90,4.8,1,1,74,84,1
758,7.7,0,1,1,76,3.9,0,0,58,66,0
2285,7.7,0,1,0,65,3.9,0,0,74,69,0
6664,7.4,1,3,1,78,4.3,0,1,71,62,0
4756,8.4,2,3,2,89,4.8,1,1,87,83,1
8212,8.0,2,1,2,90,4.6,1,1,87,85,0
808,8.3,2,2,1,81,4.3,1,1,73,72,0
6576,8.2,2,3,2,90,4.8,1,1,73,88,1
7720,8.8,1,2,0,76,4.2,1,0,61,67,0
1957,7.7,1,1,0,79,4.3,0,1,71,85,1
2446,8.7,0,3,2,81,4.5,1,1,80,66,1
5876,8.6,2,3,2,84,4.8,1,1,79,87,1
8164,8.2,0,3,0,81,4.2,1,1,68,85,1
6139,7.3,1,1,1,60,4.6,0,1,55,61,0
2403,8.2,2,3,0,87,4.7,1,1,83,88,1
1074,8.3,2,3,2,90,4.7,1,1,82,83,0
6558,6.9,0,2,0,71,4.0,0,1,55,71,0
4241,7.5,1,1,0,71,4.3,0,0,57,78,1
8510,8.4,1,3,0,75,4.6,1,1,81,84,0
2092,7.6,1,1,1,77,4.0,0,1,55,74,1
4528,7.5,2,1,0,70,4.6,1,0,73,79,0
7203,8.3,1,3,1,90,4.8,1,1,71,84,0
6796,7.6,0,3,2,83,4.8,0,1,76,71,1
7238,6.8,1,2,1,79,4.6,0,0,63,78,0
7423,7.5,0,1,1,66,4.1,1,1,58,67,0
6850,8.0,2,3,2,90,4.8,1,1,75,86,1
6837,7.7,2,3,2,90,4.8,1,1,84,88,0
1004,8.1,0,1,0,85,4.5,1,1,79,82,1
9100,6.5,1,1,1,76,4.3,1,0,60,63,0
6563,8.6,2,3,2,90,4.8,1,1,88,87,1
5615,8.3,1,1,2,74,4.1,1,1,55,66,0
4652,7.5,1,2,0,76,4.7,0,1,59,73,0
5314,8.4,2,3,2,83,4.5,1,1,74,86,1
1486,7.9,0,2,0,83,4.0,0,1,62,69,0
7608,7.6,1,1,0,69,4.0,0,1,59,65,0
1412,7.0,1,1,1,70,4.0,0,1,56,65,0
9304,7.7,0,1,1,76,4.2,0,0,56,68,0
710,8.4,1,3,1,79,4.1,0,1,83,87,1
9807,8.1,2,3,2,77,4.8,1,0,78,78,0
8043,8.1,2,3,2,90,4.8,1,1,83,84,1
7212,8.0,1,1,2,79,4.6,0,0,58,70,0
3077,8.0,0,2,2,75,3.8,1,0,76,82,0
8315,8.0,1,3,2,78,3.7,0,0,55,71,0
4102,7.4,1,3,0,81,4.6,1,1,80,71,0
5115,7.5,1,3,2,78,4.7,1,1,79,81,0
2723,8.3,2,2,0,78,4.1,0,1,60,83,1
9360,7.6,1,2,1,75,4.1,0,0,55,74,0
1269,7.5,1,2,0,80,4.0,1,1,58,82,0
2463,7.9,0,1,0,64,4.1,1,1,63,67,0
5465,6.5,1,3,3,84,4.5,0,1,76,72,0
269,8.5,1,3,0,82,4.4,1,1,68,88,1
3581,8.3,2,3,2,90,4.5,1,1,63,82,0
5350,7.7,1,1,0,71,3.5,0,1,59,64,0
7291,8.5,2,2,2,90,4.8,1,1,78,77,1
5158,7.8,2,1,2,90,4.7,1,0,81,85,1
6602,7.5,1,3,1,77,4.8,0,1,69,73,1
2822,8.6,2,3,2,79,4.8,1,1,78,78,1
5808,7.3,0,1,1,75,3.2,0,1,56,63,0
590,7.8,1,2,0,81,3.9,0,0,63,71,0
5956,7.9,1,3,0,81,3.2,0,1,74,78,0
5255,7.4,0,1,0,61,3.7,0,1,57,63,0
6662,7.6,2,3,0,81,3.9,1,1,68,80,1
7657,8.4,1,3,2,80,4.5,1,1,71,64,0
8726,6.5,2,1,0,75,4.0,0,0,55,70,0
6897,7.7,1,3,3,90,4.8,1,1,82,73,0
7595,7.7,1,1,0,69,4.4,0,0,59,66,0
2029,8.2,2,3,2,89,4.8,1,1,74,87,1
6819,7.5,0,1,0,81,4.7,0,1,55,70,0
678,7.3,1,1,0,72,3.9,1,0,70,59,0
5764,8.3,2,3,2,90,4.8,1,1,87,76,1
1233,7.0,0,1,2,72,4.0,1,1,56,62,0
5297,8.2,0,3,2,84,4.0,1,1,80,86,1
7104,8.6,2,3,2,89,4.8,1,1,86,86,1
5035,7.6,1,1,1,81,4.0,0,1,65,65,0
5453,7.5,1,2,1,81,4.2,0,1,61,68,0
2433,6.5,0,1,1,76,4.7,1,0,82,64,0
6320,6.5,1,1,0,87,4.3,0,0,55,74,0
6120,7.8,1,3,0,90,3.7,1,1,71,85,0
9159,7.4,1,2,0,85,4.6,0,0,55,63,0
9954,8.4,2,3,2,90,4.8,1,1,79,85,1
897,7.1,1,2,0,84,4.6,0,1,71,61,1
1612,8.3,2,2,2,68,4.8,1,1,61,84,1
6475,6.8,1,1,0,90,4.5,0,1,73,57,0
7662,6.8,0,1,0,72,4.2,0,0,55,69,0
7461,7.1,1,1,1,71,4.2,1,1,65,69,0
3807,6.5,1,2,1,82,4.1,0,1,69,84,0
8274,6.7,1,1,0,74,3.5,0,0,65,62,0
9452,8.9,2,3,2,90,4.8,1,1,78,84,1
4702,7.5,1,1,1,82,4.6,0,1,55,65,0
3962,6.5,1,1,0,67,4.2,0,0,57,61,0
5418,7.6,1,1,0,79,4.8,0,1,69,71,0
891,8.3,2,3,2,90,4.7,1,1,76,88,1
5000,8.1,0,2,1,88,4.8,0,1,62,81,1
7507,7.5,1,1,0,74,3.5,0,1,60,68,1
7882,8.5,2,1,0,83,4.7,0,1,70,71,0
5096,7.7,0,1,0,79,4.0,0,1,59,59,0
6933,8.1,1,3,1,90,4.8,0,0,87,84,1
9618,7.4,0,3,0,79,3.3,0,1,62,64,0
2800,6.9,0,1,0,70,4.3,0,0,57,63,0
585,8.1,2,3,2,90,4.4,1,1,81,87,1
3269,8.2,2,3,2,82,4.5,1,1,72,88,1
3933,6.9,1,1,1,69,4.1,1,1,55,67,0
1261,8.3,2,3,2,81,4.7,1,0,89,85,1
6206,8.3,1,1,2,82,4.3,1,0,55,83,0
311,7.6,1,1,0,66,4.1,0,1,62,73,0
7790,7.9,2,1,1,70,4.7,0,0,61,63,0
6459,7.4,2,3,2,80,4.6,1,1,79,73,0
6207,8.4,0,3,2,86,4.8,1,1,75,86,1
5883,6.9,1,1,0,76,4.0,0,0,55,66,1
4669,7.5,1,1,1,77,4.1,1,0,77,67,0
4299,8.5,1,3,2,80,4.8,1,1,84,87,1
3784,7.9,0,2,1,70,3.9,0,0,59,68,0
1009,7.1,0,1,0,68,3.6,0,1,73,72,1
8355,7.7,1,3,1,82,4.5,1,1,68,79,0
2186,6.9,1,1,0,76,4.3,0,1,60,64,0
3624,6.6,1,2,0,83,4.2,0,1,82,71,0
7040,7.3,1,2,1,66,3.7,0,0,55,74,0
4923,8.5,2,3,2,90,4.6,1,1,80,87,1
9674,8.2,2,2,3,84,3.9,0,1,71,84,0
7951,8.3,1,3,2,88,4.8,1,1,76,86,1
6126,7.5,0,1,0,83,3.8,1,1,61,67,0
4757,7.8,1,1,0,79,4.6,0,0,76,63,0
5075,6.5,1,2,0,87,4.3,0,0,63,68,0
91,7.6,1,1,0,80,4.5,1,1,66,67,0
5975,7.6,0,2,1,68,4.3,1,1,62,74,0
6419,9.0,0,1,1,70,3.5,1,0,56,61,1
8641,8.3,1,3,2,90,4.5,1,1,76,81,1
8691,6.7,0,1,1,68,3.4,0,0,65,69,0
2118,7.8,0,1,0,81,4.2,0,0,63,58,0
2938,8.3,1,3,2,90,4.8,1,1,79,84,1
6843,6.5,1,3,0,79,4.3,1,1,55,85,1
984,8.4,1,3,2,90,4.8,1,1,80,78,1
7261,6.8,2,2,0,76,4.2,0,1,59,65,0
9986,8.5,2,3,2,90,4.8,1,1,81,80,1
2926,7.2,1,1,1,62,4.0,0,0,74,63,0
6062,8.1,2,3,2,89,4.8,1,1,89,71,0
3215,8.6,1,3,2,87,4.8,1,1,75,85,1
6448,7.6,1,2,0,88,4.7,0,1,83,86,1
6780,8.5,2,3,2,90,4.8,1,1,84,88,1
7039,7.5,1,2,0,90,4.6,0,1,65,68,0
5664,6.5,1,1,1,81,4.7,0,1,62,63,0
628,7.5,1,2,1,90,4.3,1,1,59,84,1
8009,8.0,1,3,1,76,4.6,0,0,70,67,0
5126,7.6,1,2,0,77,4.0,0,1,64,65,0
4766,6.7,1,1,0,82,3.7,0,1,55,58,0
8144,7.4,1,2,1,86,4.5,0,1,82,65,0
9595,8.3,1,1,1,68,4.3,1,1,79,66,0
1270,8.0,2,3,1,85,4.8,1,1,72,82,0
129,7.4,1,1,1,64,4.3,0,1,73,73,0
6113,8.2,1,3,0,78,4.2,1,1,60,66,1
1712,7.6,1,2,1,83,4.6,1,1,86,64,0
7863,7.5,1,2,1,82,4.0,0,0,63,63,0
4236,8.4,1,2,2,79,4.2,1,0,77,81,0
5193,6.5,1,2,0,70,3.4,0,0,58,72,0
2399,6.7,1,1,1,69,4.0,0,0,55,67,0
5435,7.7,1,2,0,78,3.8,0,1,61,70,0
6058,7.5,1,3,0,71,4.2,0,1,65,67,0
9319,6.5,0,2,1,71,3.8,0,1,55,72,0
1187,7.6,1,1,0,71,3.8,0,0,55,70,0
6014,6.7,1,1,0,60,4.0,0,0,61,62,0
9794,8.3,0,2,0,77,4.1,1,0,60,79,0
6015,7.9,1,2,0,85,4.1,1,1,59,64,0
1978,7.9,1,2,0,90,4.8,1,1,76,80,1
9888,8.2,0,2,2,79,4.5,1,1,55,86,0
4248,8.1,1,3,0,81,3.7,0,1,55,75,0
7673,6.5,1,1,1,75,3.8,0,1,56,64,0
916,6.5,1,1,0,78,3.5,0,1,58,73,0
1306,8.2,1,3,2,90,4.8,1,1,64,87,0
5456,8.7,2,3,2,83,4.0,1,1,77,83,1
3050,7.8,2,3,2,90,4.5,1,1,82,82,1
9522,6.7,1,2,1,77,4.5,1,1,75,84,0
1274,8.1,1,1,2,72,4.1,1,0,64,65,0
8056,7.6,2,3,2,90,4.8,1,1,89,84,1
2797,7.0,0,1,0,69,4.5,1,0,62,67,0
1399,6.5,1,2,1,81,3.9,0,1,75,82,0
3359,6.8,1,1,0,76,4.3,0,0,67,65,0
184,7.7,1,1,0,71,4.7,0,1,57,69,0
6868,7.5,1,2,1,90,4.8,1,1,61,82,1
5696,7.2,1,3,1,71,4.4,1,1,58,68,0
8836,8.0,2,3,2,90,4.8,1,1,75,83,1
9627,7.6,2,2,2,89,4.6,1,1,68,79,1
6171,8.3,2,1,1,77,4.1,1,1,72,68,0
6988,6.7,1,2,0,80,3.5,0,0,59,73,0
4568,7.0,1,2,2,82,3.9,0,0,62,64,0
8956,8.6,2,3,3,83,4.6,1,0,86,84,0
2657,6.5,0,1,2,63,3.9,0,0,59,70,0
8310,7.9,1,3,2,75,4.6,0,1,82,84,1
6858,8.4,1,3,2,88,4.8,1,1,73,84,0
1962,7.8,1,2,0,90,4.0,1,1,81,79,0
6384,6.5,1,2,1,70,3.9,1,1,74,85,0
8854,7.6,2,1,0,79,4.8,1,1,55,70,0
9974,7.7,1,2,1,68,4.2,0,1,55,85,0
1252,7.2,0,1,0,79,3.8,0,1,81,70,0
3177,6.8,1,2,0,67,4.1,0,1,57,65,0
7761,8.0,1,3,0,86,4.2,1,1,73,88,1
5014,8.2,1,1,0,71,3.6,1,1,55,65,0
9706,8.2,1,2,1,79,4.2,1,1,74,82,1
6540,7.5,1,2,1,74,4.2,1,0,76,80,0
3290,7.4,1,1,1,66,4.2,0,1,56,62,0
6449,7.3,1,1,1,70,4.5,0,1,68,73,0
8727,8.0,2,3,2,89,4.8,1,1,79,80,0
7612,8.1,0,2,0,77,3.8,1,1,84,62,0
6276,7.7,1,2,0,82,4.1,0,1,57,68,0
6888,7.7,1,1,1,69,4.5,0,1,55,60,0
1052,7.5,1,1,1,64,3.3,0,0,68,58,0
4070,6.6,1,1,1,66,3.9,1,1,57,67,0
6023,7.6,1,1,0,72,4.2,0,1,74,69,0
5553,7.6,1,1,0,77,4.5,1,1,70,71,0
273,7.7,1,2,0,81,3.8,1,1,65,59,0
2043,7.6,0,1,0,63,4.4,0,1,61,71,1
4764,7.5,1,1,0,64,4.0,0,0,58,71,0
8998,7.5,1,2,0,60,3.6,0,1,55,67,0
5205,7.3,1,1,0,66,3.7,0,0,59,68,0
9510,7.6,1,1,1,74,4.5,0,0,55,65,0
1087,8.4,0,3,0,75,4.6,1,1,73,83,1
8374,8.5,2,3,2,90,4.1,1,1,77,78,1
7733,8.3,2,3,2,90,4.8,1,1,79,88,1
7516,8.1,2,3,2,90,4.8,1,0,79,88,1
6679,8.0,1,3,2,90,4.0,0,1,78,86,1
4323,7.9,1,3,1,71,4.6,1,1,57,68,0
6947,8.2,1,3,0,90,3.9,1,1,75,87,0
7748,6.7,0,1,1,76,3.9,0,1,55,65,0
6773,7.4,0,1,0,76,4.3,0,1,65,68,0
5519,8.0,0,3,1,90,4.8,1,1,74,88,0
5118,6.8,0,1,0,73,4.5,0,0,59,60,0
6180,7.6,2,1,1,66,3.7,0,0,64,71,0
4710,8.4,2,3,3,90,4.6,1,1,70,78,1
8122,7.8,1,3,0,75,4.2,1,1,82,82,1
